Datum,Zeit,Schritte
2026.02.22 12:41:00,12:41:00,13
2026.02.22 12:42:00,12:42:00,37
2026.02.22 12:43:00,12:43:00,62
2026.02.22 12:46:00,12:46:00,16
2026.02.22 12:47:00,12:47:00,21
2026.02.22 12:48:00,12:48:00,26
2026.02.22 13:04:00,13:04:00,38
2026.02.22 13:05:00,13:05:00,59
2026.02.22 13:50:00,13:50:00,20
2026.02.22 13:51:00,13:51:00,6
2026.02.22 14:15:00,14:15:00,70
2026.02.22 14:16:00,14:16:00,19
2026.02.22 14:18:00,14:18:00,47
2026.02.22 14:19:00,14:19:00,9
2026.02.22 14:21:00,14:21:00,54
2026.02.22 14:23:00,14:23:00,17
2026.02.22 14:24:00,14:24:00,8
2026.02.22 14:25:00,14:25:00,19
2026.02.22 14:26:00,14:26:00,1
2026.02.22 14:29:00,14:29:00,6
2026.02.22 14:30:00,14:30:00,11
2026.02.22 14:34:00,14:34:00,16
2026.02.22 14:36:00,14:36:00,28
2026.02.22 15:10:00,15:10:00,31
2026.02.22 15:17:00,15:17:00,8
2026.02.22 15:18:00,15:18:00,7
2026.02.22 15:19:00,15:19:00,23
2026.02.22 15:20:00,15:20:00,73
2026.02.22 15:21:00,15:21:00,23
2026.02.22 15:26:00,15:26:00,38
2026.02.22 15:27:00,15:27:00,23
2026.02.22 15:28:00,15:28:00,8
2026.02.22 15:29:00,15:29:00,16
2026.02.22 15:37:00,15:37:00,53
2026.02.22 15:38:00,15:38:00,14
2026.02.22 15:40:00,15:40:00,39
2026.02.22 15:41:00,15:41:00,11
2026.02.22 15:42:00,15:42:00,50
2026.02.22 16:13:00,16:13:00,23
2026.02.22 16:16:00,16:16:00,20
2026.02.22 16:17:00,16:17:00,30
2026.02.22 16:18:00,16:18:00,27
2026.02.22 16:39:00,16:39:00,20
2026.02.22 16:40:00,16:40:00,14
2026.02.22 16:44:00,16:44:00,12
2026.02.22 16:45:00,16:45:00,7
2026.02.22 16:46:00,16:46:00,7
2026.02.22 17:01:00,17:01:00,8
2026.02.22 17:12:00,17:12:00,64
2026.02.22 17:13:00,17:13:00,70
2026.02.22 17:14:00,17:14:00,64
2026.02.22 17:15:00,17:15:00,65
2026.02.22 17:16:00,17:16:00,33
2026.02.22 17:17:00,17:17:00,29
2026.02.22 17:19:00,17:19:00,19
2026.02.22 17:20:00,17:20:00,47
2026.02.22 17:22:00,17:22:00,36
2026.02.22 17:23:00,17:23:00,58
2026.02.22 19:49:00,19:49:00,16
2026.02.22 19:50:00,19:50:00,17
2026.02.22 19:59:00,19:59:00,19
2026.02.22 20:00:00,20:00:00,10
2026.02.22 20:02:00,20:02:00,21
2026.02.22 20:04:00,20:04:00,12
2026.02.22 20:07:00,20:07:00,74
2026.02.22 20:08:00,20:08:00,49
2026.02.22 20:09:00,20:09:00,66
2026.02.22 20:10:00,20:10:00,12
2026.02.22 20:18:00,20:18:00,7
2026.02.22 20:19:00,20:19:00,10
2026.02.22 20:25:00,20:25:00,71
2026.02.22 20:26:00,20:26:00,29
2026.02.22 20:27:00,20:27:00,31
2026.02.22 20:28:00,20:28:00,24
2026.02.22 20:29:00,20:29:00,62
2026.02.22 20:32:00,20:32:00,55
2026.02.22 20:33:00,20:33:00,27
2026.02.22 20:47:00,20:47:00,18
2026.02.22 20:48:00,20:48:00,3
2026.02.22 20:49:00,20:49:00,20
2026.02.22 20:50:00,20:50:00,22
2026.02.22 20:51:00,20:51:00,41
2026.02.22 20:52:00,20:52:00,6
2026.02.22 21:14:00,21:14:00,6
2026.02.22 21:15:00,21:15:00,10
2026.02.22 21:31:00,21:31:00,8
2026.02.22 21:32:00,21:32:00,9
2026.02.22 21:33:00,21:33:00,16
2026.02.22 21:34:00,21:34:00,17
2026.02.22 21:42:00,21:42:00,39
2026.02.22 21:43:00,21:43:00,12
2026.02.22 21:44:00,21:44:00,15
2026.02.22 21:45:00,21:45:00,20
2026.02.22 21:53:00,21:53:00,11
2026.02.22 21:54:00,21:54:00,7
2026.02.22 22:30:00,22:30:00,11
